alert_name,mismatch_count,total_joined_trips,mismatch_pct
idling,136,5142,2.64
unscheduled_driving,12,5142,0.23
over_speed,0,5142,0.0
freerun,0,5142,0.0
over_acc,0,5142,0.0
hard_brake,0,5142,0.0
continuous_driving,0,5142,0.0
