vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1536014618822967296,1786185026000-632578958264631296-1536014618822967296,1786185026000,1786190835000,1,63.754,23.628,2.6982393770103266,632578958264631296,1786185026000,1536014618822967296,NL01AK9203,,5809000,1786190835000,62.3769413798214,63.754,1.599999999999909,23.62762931053841,2.6982817091837648,65.63000000000102,23.62762931053841,1786185026000-632578958264631296-1536014618822967296,,,,
862287863801184256,1786202368000-632578958264631296-862287863801184256,1786202368000,1786209249000,1,63.725,23.085,2.7604505089885207,632578958264631296,1786202368000,862287863801184256,RJ47GA3737,,6881000,1786209249000,60.944819341152524,63.725,1.8999999999996362,23.085158841345653,2.760431515241219,64.625,23.085158841345653,1786202368000-632578958264631296-862287863801184256,,,,
1462138214197231616,1786177287000-632578958264631296-1462138214197231616,1786177287000,1786182923000,1,63.708,18.156,3.5089226701916725,632578958264631296,1786177287000,1462138214197231616,RJ47GA5984,,5636000,1786182923000,47.93154395720548,63.708,1.5,18.15588786257783,3.5089443425849915,65.09999999997672,18.15588786257783,1786177287000-632578958264631296-1462138214197231616,,,,
874363612666265600,1786184041000-632578958264631296-874363612666265600,1786184041000,1786189750000,1,63.683,16.652,3.8243454239730963,632578958264631296,1786184041000,874363612666265600,RJ47GA1973,['900758004175994887'],5709000,1786189750000,43.96067860425394,63.683,0.0,16.65177219858104,3.824397742207083,66.125,16.65177219858104,1786184041000-632578958264631296-874363612666265600,,,900758004175994887,
1067764685513687040,1786179278000-632578958264631296-1067764685513687040,1786179278000,1786185838000,1,63.468,13.911,4.562432607289196,632578958264631296,1786179278000,1067764685513687040,RJ47GA6297,,6560000,1786185838000,36.72437430217312,63.468,1.7999999999992724,13.91074784173224,4.562515309895563,67.19999999998254,13.91074784173224,1786179278000-632578958264631296-1067764685513687040,,,,
1046752835124854784,1786171570000-632578958264631296-1046752835124854784,1786171570000,1786177417000,1,63.429,20.995,3.0211478923553226,632578958264631296,1786171570000,1046752835124854784,RJ47GA5627,,5847000,1786177417000,55.42756348145747,63.429,1.550000000000182,20.995289197521767,3.02110627785432,66.5,20.995289197521767,1786171570000-632578958264631296-1046752835124854784,,,,
1101157025884143616,1786176126000-632578958264631296-1101157025884143616,1786176126000,1786182009000,1,63.426,21.664,2.9277141802067947,632578958264631296,1786176126000,1101157025884143616,RJ47GA5517,,5883000,1786182009000,57.19363441925248,63.426,1.6000000000003638,21.66425546183806,2.927679657015028,66.09999999997672,21.66425546183806,1786176126000-632578958264631296-1101157025884143616,,,,
862287863801184256,1786194734000-632578958264631296-862287863801184256,1786194734000,1786202366000,1,63.409,35.616,1.7803515274034143,632578958264631296,1786194734000,862287863801184256,RJ47GA3737,,7632000,1786202366000,94.0251842031815,63.409,2.0499999999992724,35.615600076962686,1.7803715187439724,64.125,35.615600076962686,1786194734000-632578958264631296-862287863801184256,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46196.67339506419, 'std': 14059.918099473052, 'timestamp': 1786322096874}",,,
1080910261382021120,1786148027000-632578958264631296-1080910261382021120,1786148027000,1786154559000,1,63.385,19.62,3.230632008154944,632578958264631296,1786148027000,1080910261382021120,RJ47GA5730,,6532000,1786154559000,51.797508293449624,63.385,0.0,19.620268292973343,3.2305878315996437,65.89999999999418,19.620268292973343,1786148027000-632578958264631296-1080910261382021120,,,,
934473019407990784,1786166850000-632578958264631296-934473019407990784,1786166850000,1786173376000,1,63.215,21.005,3.0095215424898836,632578958264631296,1786166850000,934473019407990784,RJ47GA4712,,6526000,1786173376000,55.45233208697706,63.215,1.75,21.004671245067065,3.00956864606229,63.40000000002328,21.004671245067065,1786166850000-632578958264631296-934473019407990784,,,,
