account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1778600345000,1500848886552461312,NL01AK3124,2844000,1778603189000,,20040.0,,,,,,1778600345000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778598673000,1500848886552461312,NL01AK3124,61000,1778598734000,,104.0,,,,,,1778598673000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778597938000,1500848886552461312,NL01AK3124,204000,1778598142000,,534.0,,,,,,1778597938000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778591882000,1500848886552461312,NL01AK3124,266000,1778592148000,,405.0,,,,,,1778591882000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778587072000,1500848886552461312,NL01AK3124,153000,1778587225000,,296.0,,,,,,1778587072000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778571280000,1500848886552461312,NL01AK3124,194000,1778571474000,,232.0,,,,,,1778571280000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778570625000,1500848886552461312,NL01AK3124,308000,1778570933000,,503.0,,,,,,1778570625000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778564163000,1500848886552461312,NL01AK3124,2152000,1778566315000,,19393.0,,,,,,1778564163000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778555027000,1500848886552461312,NL01AK3124,2302000,1778557329000,,29319.0,,,,,,1778555027000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778535038000,1500848886552461312,NL01AK3124,4785000,1778539823000,,36982.0,,,,,,1778535038000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778533865000,1500848886552461312,NL01AK3124,785000,1778534650000,,596.0,,,,,,1778533865000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778531705000,1500848886552461312,NL01AK3124,1854000,1778533559000,,11100.0,,,,,,1778531705000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1778606983000,1505944797024616448,RJ47GA8532,2969000,1778609952000,,,,,,,,1778606983000-632578958264631296-1505944797024616448,,,,
632578958264631296,1778571347000,1505944797024616448,RJ47GA8532,172000,1778571519000,,,,,,,,1778571347000-632578958264631296-1505944797024616448,,,,
632578958264631296,1778567073000,1505944797024616448,RJ47GA8532,197000,1778567270000,,,,,,,,1778567073000-632578958264631296-1505944797024616448,,,,
632578958264631296,1778559513000,1505944797024616448,RJ47GA8532,2876000,1778562389000,,,,,,,,1778559513000-632578958264631296-1505944797024616448,,,,
632578958264631296,1778551487000,1505944797024616448,RJ47GA8532,343000,1778551830000,,,,,,,,1778551487000-632578958264631296-1505944797024616448,,,,
632578958264631296,1778528722000,1505944797024616448,RJ47GA8532,226000,1778528948000,,,,,,,,1778528722000-632578958264631296-1505944797024616448,,,,
1194637793272266752,1778610053000,874238000127541248,RJ47GA4754,178000,1778610231000,0.6727964294117647,396.0,0.03611111111111111,0.25484713235294115,1.553872693578417,,0.25484713235294115,1778610053000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1778608721000,874238000127541248,RJ47GA4754,342000,1778609063000,1.4146391457989418,605.0,0.08757027777777777,0.5358481612874779,1.1290511822348546,,0.5358481612874779,1778608721000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1778607366000,874238000127541248,RJ47GA4754,657000,1778608023000,1.659414328471612,65.0,0.0999999999994543,0.6285660335119743,0.10340997848201695,,0.6285660335119743,1778607366000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1778573321000,874238000127541248,RJ47GA4754,7575000,1778580896000,39.33451212416706,45116.0,2.0,14.899436410669342,3.0280339978291306,46.10000000000582,14.899436410669342,1778573321000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1778570807000,874238000127541248,RJ47GA4754,2508000,1778573315000,14.039762927378543,22173.0,0.6999999999998181,5.318092017946418,4.169352452942721,22.5,5.318092017946417,1778570807000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1778563861000,874238000127541248,RJ47GA4754,3601000,1778567462000,25.52778261277238,42395.0,1.0,9.669614626050144,4.384352597236604,42.39999999999418,9.669614626050144,1778563861000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1778559841000,874238000127541248,RJ47GA4754,535000,1778560376000,1.720221680617283,210.0,0.13623027777777777,0.6515991214459405,0.3222840441128841,,0.6515991214459405,1778559841000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1778529148000,874238000127541248,RJ47GA4754,4246000,1778533394000,26.340672282050797,34213.0,1.199999999999818,9.977527379564695,3.4290058747493677,35.09999999997672,9.977527379564695,1778529148000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1778527809000,874238000127541248,RJ47GA4754,1145000,1778528954000,3.083036561880719,92.0,0.3000000000001819,1.1678168795002724,0.07877947443212867,0.20000000001164153,1.1678168795002724,1778527809000-1194637793272266752-874238000127541248,,,,0.0
