account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
901025643674730496,1788774191000,1291421127226163200,NL01AG9585,547000,1788774738000,0.3081394183739864,,,0.11671947665681302,,0.0,0.11671947665681302,1788774191000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1788787154000,1447671848144732160,RJ14GQ0817,6108000,1788793262000,33.33360604417871,62789.0,1.6499999999996362,12.626365925825267,4.972848115511596,64.60000000000582,12.626365925825267,1788787154000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1788783648000,1447671848144732160,RJ14GQ0817,393000,1788784041000,0.33425004518173757,,0.08277777777777778,0.126609865599143,,0.0,0.126609865599143,1788783648000-901025643674730496-1447671848144732160,,,,,
1194637793272266752,1788814696000,874238000127541248,RJ47GA4754,437000,1788815133000,1.4657960519162643,77.0,0.10708333333333334,0.5552257772410092,0.1386823219603082,,0.5552257772410092,1788814696000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1788811131000,874238000127541248,RJ47GA4754,2568000,1788813699000,24.025770009326564,22800.000000017462,0.6999999999998181,9.100670458078243,2.505309922499057,22.800000000017462,9.100670458078243,1788811131000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788809571000,874238000127541248,RJ47GA4754,1247000,1788810818000,3.9864221971882974,506.0,0.3000000000001819,1.5100084080258702,0.335097471848866,0.5999999999767169,1.5100084080258702,1788809571000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788803917000,874238000127541248,RJ47GA4754,2946000,1788806863000,30.418860915318724,24455.0,0.6999999999998181,11.522295801257092,2.1224068902424755,25.0,11.522295801257092,1788803917000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788801641000,874238000127541248,RJ47GA4754,1706000,1788803347000,21.351084677180634,17354.0,0.3999999999996362,8.087532074689634,2.1457720154594844,17.79999999998836,8.087532074689634,1788801641000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788798044000,874238000127541248,RJ47GA4754,2069000,1788800113000,22.37530623501958,20382.0,0.5,8.475494785992264,2.40481535469599,21.0,8.475494785992264,1788798044000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788789741000,874238000127541248,RJ47GA4754,6626000,1788796367000,71.66210597749192,74961.0,1.7999999999992724,27.144737112686332,2.7615297834277537,77.20000000001164,27.144737112686332,1788789741000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788775368000,874238000127541248,RJ47GA4754,11575000,1788786943000,147.50739355124682,139775.0,3.2000000000007276,55.87401270880561,2.5016101980800065,144.10000000000582,55.87401270880561,1788775368000-1194637793272266752-874238000127541248,,"{'confidence': 73.3, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 68525.01385200527, 'std': 12678.300980697715, 'timestamp': 1788786949234}",,,0.0
1194637793272266752,1788772207000,874238000127541248,RJ47GA4754,2716000,1788774923000,33.27900214579773,26311.0,0.6999999999998181,12.60568263098399,2.0872332558436133,27.199999999982538,12.60568263098399,1788772207000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1788766783000,874238000127541248,RJ47GA4754,2040000,1788768823000,28.510176215643458,23925.0,0.5,10.799309172592219,2.2154194881946463,24.60000000000582,10.799309172592219,1788766783000-1194637793272266752-874238000127541248,,,,,0.0
