trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787012417000-1205841794575630336-1262220901445795840,1262220901445795840,1787012417000,1787017886000,26.5,5.928
1787012417000-1205841794575630336-1262220901445795840,1262220901445795840,1787017887000,1787018903000,8.125,2.074
1787012417000-1205841794575630336-1262220901445795840,1262220901445795840,1787018904000,1787024012000,36.125,6.822
1787013659000-1205841794575630336-1262095009591590912,1262095009591590912,1787013659000,1787016203000,2.5,1.478
1787013659000-1205841794575630336-1262095009591590912,1262095009591590912,1787016204000,1787028545000,101.8,17.975
1787019480000-1205841794575630336-1262459364938088448,1262459364938088448,1787019480000,1787023412000,22.5,6.735
1787019480000-1205841794575630336-1262459364938088448,1262459364938088448,1787023413000,1787024744000,5.25,2.193
1787019480000-1205841794575630336-1262459364938088448,1262459364938088448,1787024745000,1787025950000,5.75,1.549
1787021150000-1205841794575630336-1262010010972454912,1262010010972454912,1787021150000,1787026992000,34.6,7.299
1787021150000-1205841794575630336-1262010010972454912,1262010010972454912,1787026993000,1787030663000,36.3,5.539
1787023149000-1205841794575630336-1262200874315284480,1262200874315284480,1787023149000,1787025300000,13.875,2.959
1787023149000-1205841794575630336-1262200874315284480,1262200874315284480,1787025301000,1787025810000,3.0,0.776
1787023149000-1205841794575630336-1262200874315284480,1262200874315284480,1787025811000,1787026212000,2.0,0.632
1787023149000-1205841794575630336-1262200874315284480,1262200874315284480,1787026213000,1787026647000,0.875,0.539
1787023149000-1205841794575630336-1262200874315284480,1262200874315284480,1787026648000,1787027397000,3.5,0.866
1787024879000-1205841794575630336-1262143216707174400,1262143216707174400,1787024879000,1787028010000,17.25,4.53
1787024879000-1205841794575630336-1262143216707174400,1262143216707174400,1787028011000,1787037862000,1.53,0.227
1787028889000-1205841794575630336-1262211418871037952,1262211418871037952,1787028889000,1787042251000,93.75,19.087
1787028889000-1205841794575630336-1262211418871037952,1262211418871037952,1787042252000,1787056545000,87.684,18.104
1787032143000-1205841794575630336-1262219446068445184,1262219446068445184,1787032143000,1787034526000,13.375,2.739
1787032143000-1205841794575630336-1262219446068445184,1262219446068445184,1787034527000,1787036037000,12.75,2.362
1787032668000-1205841794575630336-1262068694117253120,1262068694117253120,1787032668000,1787034198000,9.1,1.363
1787032668000-1205841794575630336-1262068694117253120,1262068694117253120,1787034199000,1787034844000,3.4,0.726
1787034118000-1205841794575630336-1207297678443020288,1207297678443020288,1787034118000,1787034910000,6.0,0.9
1787034118000-1205841794575630336-1207297678443020288,1207297678443020288,1787034911000,1787038017000,26.0,4.461
1787034702000-1205841794575630336-1262218053974753280,1262218053974753280,1787034702000,1787040175000,27.25,5.46
1787034702000-1205841794575630336-1262218053974753280,1262218053974753280,1787040176000,1787044650000,25.625,4.902
1787036443000-1205841794575630336-1262055530491281408,1262055530491281408,1787036443000,1787037971000,4.2,1.114
1787036443000-1205841794575630336-1262055530491281408,1262055530491281408,1787037972000,1787038291000,1.0,0.321
1787036797000-1205841794575630336-1207345779841171456,1207345779841171456,1787036797000,1787040275000,24.0,4.331
1787036797000-1205841794575630336-1207345779841171456,1207345779841171456,1787040276000,1787040481000,1.0,0.174
1787037342000-1205841794575630336-1262206509064912896,1262206509064912896,1787037342000,1787041898000,38.125,6.539
1787037342000-1205841794575630336-1262206509064912896,1262206509064912896,1787041899000,1787044756000,25.875,4.865
1787045653000-1205841794575630336-1207348366917238784,1207348366917238784,1787045653000,1787048223000,13.0,3.798
1787045653000-1205841794575630336-1207348366917238784,1207348366917238784,1787048224000,1787051070000,17.0,3.64
1787045704000-1205841794575630336-1262215339517673472,1262215339517673472,1787045704000,1787060874000,100.625,22.0
1787045704000-1205841794575630336-1262215339517673472,1262215339517673472,1787060875000,1787062273000,5.75,0.941
1787045882000-1205841794575630336-1262391983335276544,1262391983335276544,1787045882000,1787047578000,12.625,1.656
1787045882000-1205841794575630336-1262391983335276544,1262391983335276544,1787047579000,1787048225000,3.75,0.508
1787047513000-1205841794575630336-1262141240191746048,1262141240191746048,1787047513000,1787049081000,7.75,1.825
1787047513000-1205841794575630336-1262141240191746048,1262141240191746048,1787049082000,1787053195000,30.625,4.875
1787048773000-1205841794575630336-1207342007593205760,1207342007593205760,1787048773000,1787051161000,23.0,3.061
1787048773000-1205841794575630336-1207342007593205760,1207342007593205760,1787051162000,1787051560000,4.0,0.542
1787048773000-1205841794575630336-1207342007593205760,1207342007593205760,1787051561000,1787052215000,3.0,0.796
1787048978000-1205841794575630336-1262095171030351872,1262095171030351872,1787048978000,1787049978000,4.3,1.387
1787048978000-1205841794575630336-1262095171030351872,1262095171030351872,1787049979000,1787050169000,,
1787050507000-1205841794575630336-1262095171030351872,1262095171030351872,1787050507000,1787052802000,19.7,3.906
1787050507000-1205841794575630336-1262095171030351872,1262095171030351872,1787052803000,1787053263000,2.4,0.482
