account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1773762051000,1500848886552461312,NL01AK3124,7610000,1773769661000,62620.0,,,,,,1773762051000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773754646000,1500848886552461312,NL01AK3124,6117000,1773760763000,48050.0,,,,,,1773754646000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773752946000,1500848886552461312,NL01AK3124,100000,1773753046000,586.0,,,,,,1773752946000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773745547000,1500848886552461312,NL01AK3124,5849000,1773751396000,56197.0,,,,,,1773745547000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773735704000,1500848886552461312,NL01AK3124,8382000,1773744086000,92014.0,,,,,,1773735704000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773732567000,1500848886552461312,NL01AK3124,30000,1773732597000,95.0,,,,,,1773732567000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773727788000,1500848886552461312,NL01AK3124,3014000,1773730802000,30198.0,,,,,,1773727788000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773719092000,1500848886552461312,NL01AK3124,6239000,1773725331000,66818.0,,,,,,1773719092000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773715702000,1500848886552461312,NL01AK3124,2181000,1773717883000,22018.0,,,,,,1773715702000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773712765000,1500848886552461312,NL01AK3124,1606000,1773714371000,12678.0,,,,,,1773712765000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773711375000,1500848886552461312,NL01AK3124,1001000,1773712376000,9422.0,,,,,,1773711375000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1773748242000,1505944797024616448,RJ47GA8532,451000,1773748693000,,,,,,,1773748242000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1773738028000,1505944797024616448,RJ47GA8532,8925000,1773746953000,,,,,,,1773738028000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1773731227000,1505944797024616448,RJ47GA8532,1967000,1773733194000,,,,,,,1773731227000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1773721593000,1505944797024616448,RJ47GA8532,8332000,1773729925000,,,,,,,1773721593000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1773708738000,1505944797024616448,RJ47GA8532,8419000,1773717157000,,,,,,,1773708738000-632578958264631296-1505944797024616448,,,,,
1194637793272266752,1773758387000,874238000127541248,RJ47GA4754,181000,1773758568000,,0.03787055555555555,0.16344204466230947,0.19578805481854913,0.0,0.16344204466230947,1773758387000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1773757291000,874238000127541248,RJ47GA4754,297000,1773757588000,133.0,0.048571666666666666,0.22771635430107529,0.5840599389895115,0.09999999997671694,0.22771635430107529,1773757291000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1773752756000,874238000127541248,RJ47GA4754,3060000,1773755816000,29960.0,0.8000000000001819,7.014429954664553,4.271195263711598,30.60000000000582,7.014429954664553,1773752756000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773740816000,874238000127541248,RJ47GA4754,7016000,1773747832000,61550.0,1.8999999999996362,15.611201840405903,3.942681712095502,62.60000000000582,15.611201840405903,1773740816000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773738824000,874238000127541248,RJ47GA4754,538000,1773739362000,5.0,0.13738083333333334,0.4341868645061729,0.011515779054455744,0.10000000000582077,0.4341868645061729,1773738824000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773734518000,874238000127541248,RJ47GA4754,675000,1773735193000,884.0,0.1999999999998181,0.7782153348493738,1.1359323832536674,0.8999999999941792,0.7782153348493739,1773734518000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773732363000,874238000127541248,RJ47GA4754,1014000,1773733377000,4353.0,0.2000000000007276,1.5469639256170438,2.8138988427048814,4.399999999994179,1.5469639256170438,1773732363000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773731861000,874238000127541248,RJ47GA4754,413000,1773732274000,868.0,0.0989813888888889,0.6427128665650406,1.350525320333168,0.8999999999941792,0.6427128665650406,1773731861000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1773729967000,874238000127541248,RJ47GA4754,1660000,1773731627000,2219.0,0.3999999999996362,2.2003653697089947,1.0084688800085368,1.8000000000174623,2.2003653697089947,1773729967000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773728945000,874238000127541248,RJ47GA4754,279000,1773729224000,209.0,0.06111111111111111,0.4944393399810067,0.4227009930237923,0.1999999999825377,0.4944393399810067,1773728945000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1773721591000,874238000127541248,RJ47GA4754,454000,1773722045000,1115.0,0.11611111111111111,0.9183755177181836,1.2141003091745672,1.0,0.9183755177181836,1773721591000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1773721049000,874238000127541248,RJ47GA4754,490000,1773721539000,,0.11638888888888889,0.45986426715686274,0.2152809145447921,0.10000000000582077,0.45986426715686274,1773721049000-1194637793272266752-874238000127541248,,,,,0.5520000000000013
1194637793272266752,1773720590000,874238000127541248,RJ47GA4754,452000,1773721042000,487.0,0.09583333333333334,0.6312398454737983,0.7714975591163226,0.39999999999417923,0.6312398454737983,1773720590000-1194637793272266752-874238000127541248,1.6664731920508276,,,,
1194637793272266752,1773718349000,874238000127541248,RJ47GA4754,1251000,1773719600000,4102.0,0.2999999999992724,3.0042909550024732,1.3653804047073808,4.100000000005821,3.0042909550024732,1773718349000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1773716030000,874238000127541248,RJ47GA4754,782000,1773716812000,166.0,0.1000000000003638,0.868420671180658,0.1911515991141889,0.10000000000582077,0.868420671180658,1773716030000-1194637793272266752-874238000127541248,,,,,0.0
