vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
798236529196531712,1773770907000-632578958264631296-798236529196531712,1773770907000,1773781426000,1,114.765,21.071,5.446585354278391,632578958264631296,1773770907000,798236529196531712,RJ47GA3075,10519000,1773781426000,114.94,2.900000000001455,21.070874042173067,5.454923216281829,128.0,21.070874042173067,1773770907000-632578958264631296-798236529196531712,,['900758004205355009'],,900758004205355009,
